Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Date,Request Hour,Day of week,Trip Completed
6362,City,18-Jan,Trip Completed,15-07-2016 19:05,15-07-2016 19:49,15-07-2016,19,Friday,TRUE
1151,Airport,181,Trip Completed,11-07-2016 20:40,11-07-2016 21:38,11-07-2016,20,Monday,TRUE
1812,Airport,181,Trip Completed,12-07-2016 09:16,12-07-2016 10:09,12-07-2016,9,Tuesday,TRUE
1946,Airport,181,Trip Completed,12-07-2016 11:28,12-07-2016 12:32,12-07-2016,11,Tuesday,TRUE
2646,City,181,Trip Completed,12-07-2016 22:46,12-07-2016 23:45,12-07-2016,22,Tuesday,TRUE
3255,Airport,181,Trip Completed,13-07-2016 10:10,13-07-2016 11:20,13-07-2016,10,Wednesday,TRUE
3431,Airport,181,Trip Completed,13-07-2016 16:03,13-07-2016 16:46,13-07-2016,16,Wednesday,TRUE
3634,City,181,Trip Completed,13-07-2016 19:00,13-07-2016 19:54,13-07-2016,19,Wednesday,TRUE
4592,City,181,Trip Completed,14-07-2016 10:09,14-07-2016 10:38,14-07-2016,10,Thursday,TRUE
5705,City,181,Trip Completed,15-07-2016 07:32,15-07-2016 08:16,15-07-2016,7,Friday,TRUE
6056,Airport,181,Trip Completed,15-07-2016 13:35,15-07-2016 14:02,15-07-2016,13,Friday,TRUE
325,City,182,Trip Completed,11-07-2016 07:34,11-07-2016 08:44,11-07-2016,7,Monday,TRUE
1015,City,182,Trip Completed,11-07-2016 19:15,11-07-2016 20:11,11-07-2016,19,Monday,TRUE
1308,City,182,Trip Completed,11-07-2016 22:41,11-07-2016 23:54,11-07-2016,22,Monday,TRUE
1667,City,182,Trip Completed,12-07-2016 07:42,12-07-2016 08:03,12-07-2016,7,Tuesday,TRUE
2436,Airport,182,Trip Completed,12-07-2016 20:15,12-07-2016 20:46,12-07-2016,20,Tuesday,TRUE
2865,City,182,Trip Completed,13-07-2016 05:42,13-07-2016 06:25,13-07-2016,5,Wednesday,TRUE
3397,City,182,Trip Completed,13-07-2016 15:00,13-07-2016 15:58,13-07-2016,15,Wednesday,TRUE
4040,Airport,182,Trip Completed,14-07-2016 00:38,14-07-2016 01:50,14-07-2016,0,Thursday,TRUE
4094,City,182,Trip Completed,14-07-2016 03:09,14-07-2016 03:44,14-07-2016,3,Thursday,TRUE
4568,Airport,182,Trip Completed,14-07-2016 09:50,14-07-2016 10:22,14-07-2016,9,Thursday,TRUE
5105,City,182,Trip Completed,14-07-2016 19:59,14-07-2016 20:37,14-07-2016,19,Thursday,TRUE
573,Airport,183,Trip Completed,11-07-2016 10:57,11-07-2016 11:30,11-07-2016,10,Monday,TRUE
789,City,183,Trip Completed,11-07-2016 16:54,11-07-2016 17:36,11-07-2016,16,Monday,TRUE
1525,City,183,Trip Completed,12-07-2016 05:48,12-07-2016 06:46,12-07-2016,5,Tuesday,TRUE
2786,Airport,183,Trip Completed,13-07-2016 04:54,13-07-2016 05:34,13-07-2016,4,Wednesday,TRUE
3143,Airport,183,Trip Completed,13-07-2016 08:52,13-07-2016 09:57,13-07-2016,8,Wednesday,TRUE
3917,City,183,Trip Completed,13-07-2016 22:15,13-07-2016 23:23,13-07-2016,22,Wednesday,TRUE
4375,City,183,Trip Completed,14-07-2016 07:38,14-07-2016 08:42,14-07-2016,7,Thursday,TRUE
6345,City,183,Trip Completed,15-07-2016 18:44,15-07-2016 19:57,15-07-2016,18,Friday,TRUE
169,City,184,Trip Completed,11-07-2016 05:45,11-07-2016 06:48,11-07-2016,5,Monday,TRUE
537,City,184,Trip Completed,11-07-2016 10:05,11-07-2016 10:57,11-07-2016,10,Monday,TRUE
682,City,184,Trip Completed,11-07-2016 13:32,11-07-2016 14:19,11-07-2016,13,Monday,TRUE
1384,City,184,Trip Completed,12-07-2016 01:15,12-07-2016 02:18,12-07-2016,1,Tuesday,TRUE
2167,Airport,184,Trip Completed,12-07-2016 17:30,12-07-2016 18:30,12-07-2016,17,Tuesday,TRUE
2295,City,184,Trip Completed,12-07-2016 18:48,12-07-2016 19:12,12-07-2016,18,Tuesday,TRUE
3109,City,184,Trip Completed,13-07-2016 08:22,13-07-2016 09:18,13-07-2016,8,Wednesday,TRUE
3293,City,184,Trip Completed,13-07-2016 11:18,13-07-2016 11:52,13-07-2016,11,Wednesday,TRUE
3444,City,184,Trip Completed,13-07-2016 16:33,13-07-2016 17:49,13-07-2016,16,Wednesday,TRUE
3660,Airport,184,Trip Completed,13-07-2016 19:22,13-07-2016 19:51,13-07-2016,19,Wednesday,TRUE
4693,City,184,Trip Completed,14-07-2016 13:01,14-07-2016 14:10,14-07-2016,13,Thursday,TRUE
5214,Airport,184,Trip Completed,14-07-2016 20:59,14-07-2016 21:48,14-07-2016,20,Thursday,TRUE
5570,City,184,Trip Completed,15-07-2016 05:53,15-07-2016 06:17,15-07-2016,5,Friday,TRUE
6003,Airport,184,Trip Completed,15-07-2016 12:09,15-07-2016 12:57,15-07-2016,12,Friday,TRUE
6663,Airport,184,Trip Completed,15-07-2016 22:22,15-07-2016 23:03,15-07-2016,22,Friday,TRUE
616,Airport,185,Trip Completed,11-07-2016 12:05,11-07-2016 12:48,11-07-2016,12,Monday,TRUE
1056,City,185,Trip Completed,11-07-2016 19:49,11-07-2016 20:28,11-07-2016,19,Monday,TRUE
1903,City,185,Trip Completed,12-07-2016 10:36,12-07-2016 11:32,12-07-2016,10,Tuesday,TRUE
2643,City,185,Trip Completed,12-07-2016 22:37,12-07-2016 23:34,12-07-2016,22,Tuesday,TRUE
3291,City,185,Trip Completed,13-07-2016 11:10,13-07-2016 12:31,13-07-2016,11,Wednesday,TRUE
3965,Airport,185,Trip Completed,13-07-2016 22:50,13-07-2016 23:20,13-07-2016,22,Wednesday,TRUE
4007,City,185,Trip Completed,13-07-2016 23:46,14-07-2016 00:23,13-07-2016,23,Wednesday,TRUE
4234,City,185,Trip Completed,14-07-2016 05:59,14-07-2016 07:01,14-07-2016,5,Thursday,TRUE
4388,Airport,185,Trip Completed,14-07-2016 07:50,14-07-2016 08:48,14-07-2016,7,Thursday,TRUE
4964,City,185,Trip Completed,14-07-2016 18:34,14-07-2016 19:13,14-07-2016,18,Thursday,TRUE
5544,City,185,Trip Completed,15-07-2016 05:23,15-07-2016 05:56,15-07-2016,5,Friday,TRUE
6217,City,185,Trip Completed,15-07-2016 17:33,15-07-2016 18:00,15-07-2016,17,Friday,TRUE
1345,Airport,186,Trip Completed,11-07-2016 23:37,12-07-2016 00:09,11-07-2016,23,Monday,TRUE
1874,Airport,186,Trip Completed,12-07-2016 09:56,12-07-2016 10:42,12-07-2016,9,Tuesday,TRUE
2413,City,186,Trip Completed,12-07-2016 20:02,12-07-2016 21:16,12-07-2016,20,Tuesday,TRUE
3068,City,186,Trip Completed,13-07-2016 07:59,13-07-2016 08:49,13-07-2016,7,Wednesday,TRUE
3452,City,186,Trip Completed,13-07-2016 16:52,13-07-2016 17:25,13-07-2016,16,Wednesday,TRUE
4031,City,186,Trip Completed,14-07-2016 00:22,14-07-2016 00:55,14-07-2016,0,Thursday,TRUE
4438,Airport,186,Trip Completed,14-07-2016 08:27,14-07-2016 09:12,14-07-2016,8,Thursday,TRUE
5521,Airport,186,Trip Completed,15-07-2016 05:19,15-07-2016 06:27,15-07-2016,5,Friday,TRUE
5832,City,186,Trip Completed,15-07-2016 09:00,15-07-2016 09:55,15-07-2016,9,Friday,TRUE
5990,Airport,186,Trip Completed,15-07-2016 11:43,15-07-2016 12:40,15-07-2016,11,Friday,TRUE
6254,City,186,Trip Completed,15-07-2016 17:57,15-07-2016 18:50,15-07-2016,17,Friday,TRUE
320,City,187,Trip Completed,11-07-2016 07:32,11-07-2016 08:44,11-07-2016,7,Monday,TRUE
717,City,187,Trip Completed,11-07-2016 14:52,11-07-2016 15:46,11-07-2016,14,Monday,TRUE
2074,City,187,Trip Completed,12-07-2016 15:32,12-07-2016 16:24,12-07-2016,15,Tuesday,TRUE
4576,Airport,187,Trip Completed,14-07-2016 09:57,14-07-2016 11:13,14-07-2016,9,Thursday,TRUE
5503,City,187,Trip Completed,15-07-2016 05:11,15-07-2016 06:01,15-07-2016,5,Friday,TRUE
173,City,188,Trip Completed,11-07-2016 05:45,11-07-2016 06:30,11-07-2016,5,Monday,TRUE
698,City,188,Trip Completed,11-07-2016 14:00,11-07-2016 14:49,11-07-2016,14,Monday,TRUE
2039,Airport,188,Trip Completed,12-07-2016 14:29,12-07-2016 15:18,12-07-2016,14,Tuesday,TRUE
2467,Airport,188,Trip Completed,12-07-2016 20:34,12-07-2016 21:41,12-07-2016,20,Tuesday,TRUE
2676,Airport,188,Trip Completed,12-07-2016 23:53,13-07-2016 00:26,12-07-2016,23,Tuesday,TRUE
3038,City,188,Trip Completed,13-07-2016 07:37,13-07-2016 08:33,13-07-2016,7,Wednesday,TRUE
4003,Airport,188,Trip Completed,13-07-2016 23:40,14-07-2016 00:38,13-07-2016,23,Wednesday,TRUE
4126,City,188,Trip Completed,14-07-2016 04:40,14-07-2016 05:53,14-07-2016,4,Thursday,TRUE
4611,City,188,Trip Completed,14-07-2016 10:34,14-07-2016 11:19,14-07-2016,10,Thursday,TRUE
4975,City,188,Trip Completed,14-07-2016 18:42,14-07-2016 19:18,14-07-2016,18,Thursday,TRUE
5664,City,188,Trip Completed,15-07-2016 07:03,15-07-2016 07:46,15-07-2016,7,Friday,TRUE
6006,Airport,188,Trip Completed,15-07-2016 12:17,15-07-2016 13:25,15-07-2016,12,Friday,TRUE
6329,City,188,Trip Completed,15-07-2016 18:43,15-07-2016 19:36,15-07-2016,18,Friday,TRUE
2779,Airport,189,Trip Completed,13-07-2016 04:46,13-07-2016 05:41,13-07-2016,4,Wednesday,TRUE
4216,Airport,189,Trip Completed,14-07-2016 05:38,14-07-2016 06:36,14-07-2016,5,Thursday,TRUE
4711,Airport,189,Trip Completed,14-07-2016 13:18,14-07-2016 13:56,14-07-2016,13,Thursday,TRUE
4825,City,189,Trip Completed,14-07-2016 17:22,14-07-2016 18:17,14-07-2016,17,Thursday,TRUE
6175,City,189,Trip Completed,15-07-2016 16:55,15-07-2016 17:49,15-07-2016,16,Friday,TRUE
2445,City,19-Jan,Trip Completed,12-07-2016 20:18,12-07-2016 21:04,12-07-2016,20,Tuesday,TRUE
2714,Airport,19-Jan,Trip Completed,13-07-2016 01:52,13-07-2016 02:51,13-07-2016,1,Wednesday,TRUE
3089,Airport,19-Jan,Trip Completed,13-07-2016 08:11,13-07-2016 08:53,13-07-2016,8,Wednesday,TRUE
3462,Airport,19-Jan,Trip Completed,13-07-2016 17:10,13-07-2016 17:52,13-07-2016,17,Wednesday,TRUE
4462,Airport,19-Jan,Trip Completed,14-07-2016 08:40,14-07-2016 09:22,14-07-2016,8,Thursday,TRUE
4698,City,19-Jan,Trip Completed,14-07-2016 13:07,14-07-2016 14:13,14-07-2016,13,Thursday,TRUE
5098,Airport,19-Jan,Trip Completed,14-07-2016 19:50,14-07-2016 20:27,14-07-2016,19,Thursday,TRUE
6711,City,19-Jan,Trip Completed,15-07-2016 23:07,16-07-2016 00:11,15-07-2016,23,Friday,TRUE
146,Airport,191,Trip Completed,11-07-2016 05:29,11-07-2016 06:08,11-07-2016,5,Monday,TRUE
652,Airport,191,Trip Completed,11-07-2016 12:43,11-07-2016 13:29,11-07-2016,12,Monday,TRUE
1947,Airport,191,Trip Completed,12-07-2016 11:33,12-07-2016 12:09,12-07-2016,11,Tuesday,TRUE
2236,Airport,191,Trip Completed,12-07-2016 18:16,12-07-2016 19:07,12-07-2016,18,Tuesday,TRUE
3393,City,191,Trip Completed,13-07-2016 14:42,13-07-2016 15:58,13-07-2016,14,Wednesday,TRUE
4577,Airport,191,Trip Completed,14-07-2016 09:54,14-07-2016 10:58,14-07-2016,9,Thursday,TRUE
4932,City,191,Trip Completed,14-07-2016 18:17,14-07-2016 18:53,14-07-2016,18,Thursday,TRUE
5419,City,191,Trip Completed,15-07-2016 02:01,15-07-2016 02:34,15-07-2016,2,Friday,TRUE
5766,City,191,Trip Completed,15-07-2016 08:19,15-07-2016 09:18,15-07-2016,8,Friday,TRUE
6261,Airport,191,Trip Completed,15-07-2016 18:07,15-07-2016 19:07,15-07-2016,18,Friday,TRUE
800,Airport,192,Trip Completed,11-07-2016 17:13,11-07-2016 17:56,11-07-2016,17,Monday,TRUE
1484,Airport,192,Trip Completed,12-07-2016 05:19,12-07-2016 05:55,12-07-2016,5,Tuesday,TRUE
1989,Airport,192,Trip Completed,12-07-2016 12:30,12-07-2016 13:01,12-07-2016,12,Tuesday,TRUE
3850,Airport,192,Trip Completed,13-07-2016 21:27,13-07-2016 22:05,13-07-2016,21,Wednesday,TRUE
4441,City,192,Trip Completed,14-07-2016 08:32,14-07-2016 09:19,14-07-2016,8,Thursday,TRUE
4783,Airport,192,Trip Completed,14-07-2016 16:34,14-07-2016 17:21,14-07-2016,16,Thursday,TRUE
392,Airport,193,Trip Completed,11-07-2016 08:23,11-07-2016 09:10,11-07-2016,8,Monday,TRUE
653,City,193,Trip Completed,11-07-2016 12:47,11-07-2016 13:53,11-07-2016,12,Monday,TRUE
1283,City,193,Trip Completed,11-07-2016 22:09,11-07-2016 23:18,11-07-2016,22,Monday,TRUE
1860,City,193,Trip Completed,12-07-2016 09:55,12-07-2016 10:32,12-07-2016,9,Tuesday,TRUE
1910,Airport,193,Trip Completed,12-07-2016 10:41,12-07-2016 11:27,12-07-2016,10,Tuesday,TRUE
2259,Airport,193,Trip Completed,12-07-2016 18:30,12-07-2016 19:36,12-07-2016,18,Tuesday,TRUE
2752,Airport,193,Trip Completed,13-07-2016 03:37,13-07-2016 04:19,13-07-2016,3,Wednesday,TRUE
3385,City,193,Trip Completed,13-07-2016 14:33,13-07-2016 15:21,13-07-2016,14,Wednesday,TRUE
4915,Airport,193,Trip Completed,14-07-2016 18:12,14-07-2016 19:07,14-07-2016,18,Thursday,TRUE
5957,Airport,193,Trip Completed,15-07-2016 10:46,15-07-2016 11:26,15-07-2016,10,Friday,TRUE
5992,City,193,Trip Completed,15-07-2016 11:54,15-07-2016 12:39,15-07-2016,11,Friday,TRUE
6160,Airport,193,Trip Completed,15-07-2016 16:30,15-07-2016 17:39,15-07-2016,16,Friday,TRUE
21,Airport,194,Trip Completed,11-07-2016 01:29,11-07-2016 02:05,11-07-2016,1,Monday,TRUE
106,City,194,Trip Completed,11-07-2016 05:06,11-07-2016 05:38,11-07-2016,5,Monday,TRUE
512,Airport,194,Trip Completed,11-07-2016 09:47,11-07-2016 10:55,11-07-2016,9,Monday,TRUE
760,City,194,Trip Completed,11-07-2016 16:16,11-07-2016 16:54,11-07-2016,16,Monday,TRUE
1098,City,194,Trip Completed,11-07-2016 20:15,11-07-2016 21:03,11-07-2016,20,Monday,TRUE
1314,Airport,194,Trip Completed,11-07-2016 22:44,11-07-2016 23:51,11-07-2016,22,Monday,TRUE
2746,Airport,194,Trip Completed,13-07-2016 03:14,13-07-2016 04:00,13-07-2016,3,Wednesday,TRUE
3140,Airport,194,Trip Completed,13-07-2016 08:48,13-07-2016 09:41,13-07-2016,8,Wednesday,TRUE
3314,City,194,Trip Completed,13-07-2016 12:06,13-07-2016 12:50,13-07-2016,12,Wednesday,TRUE
4157,Airport,194,Trip Completed,14-07-2016 05:04,14-07-2016 05:32,14-07-2016,5,Thursday,TRUE
5340,Airport,194,Trip Completed,14-07-2016 22:32,14-07-2016 23:44,14-07-2016,22,Thursday,TRUE
6257,Airport,194,Trip Completed,15-07-2016 18:03,15-07-2016 19:04,15-07-2016,18,Friday,TRUE
564,Airport,195,Trip Completed,11-07-2016 10:20,11-07-2016 11:23,11-07-2016,10,Monday,TRUE
1271,Airport,195,Trip Completed,11-07-2016 22:00,11-07-2016 22:38,11-07-2016,22,Monday,TRUE
1647,Airport,195,Trip Completed,12-07-2016 07:13,12-07-2016 07:51,12-07-2016,7,Tuesday,TRUE
2767,Airport,195,Trip Completed,13-07-2016 04:07,13-07-2016 04:59,13-07-2016,4,Wednesday,TRUE
3646,Airport,195,Trip Completed,13-07-2016 19:11,13-07-2016 19:48,13-07-2016,19,Wednesday,TRUE
4865,Airport,195,Trip Completed,14-07-2016 17:37,14-07-2016 18:57,14-07-2016,17,Thursday,TRUE
6055,Airport,195,Trip Completed,15-07-2016 13:35,15-07-2016 14:32,15-07-2016,13,Friday,TRUE
6679,Airport,195,Trip Completed,15-07-2016 22:26,15-07-2016 23:08,15-07-2016,22,Friday,TRUE
283,Airport,196,Trip Completed,11-07-2016 07:01,11-07-2016 07:32,11-07-2016,7,Monday,TRUE
489,City,196,Trip Completed,11-07-2016 09:29,11-07-2016 10:21,11-07-2016,9,Monday,TRUE
1559,Airport,196,Trip Completed,12-07-2016 06:09,12-07-2016 06:53,12-07-2016,6,Tuesday,TRUE
2545,Airport,196,Trip Completed,12-07-2016 21:20,12-07-2016 21:53,12-07-2016,21,Tuesday,TRUE
3333,City,196,Trip Completed,13-07-2016 12:35,13-07-2016 13:41,13-07-2016,12,Wednesday,TRUE
4037,Airport,196,Trip Completed,14-07-2016 00:32,14-07-2016 01:17,14-07-2016,0,Thursday,TRUE
4578,Airport,196,Trip Completed,14-07-2016 09:59,14-07-2016 11:03,14-07-2016,9,Thursday,TRUE
4664,City,196,Trip Completed,14-07-2016 12:23,14-07-2016 12:58,14-07-2016,12,Thursday,TRUE
4756,City,196,Trip Completed,14-07-2016 15:20,14-07-2016 16:23,14-07-2016,15,Thursday,TRUE
5843,Airport,196,Trip Completed,15-07-2016 09:10,15-07-2016 09:36,15-07-2016,9,Friday,TRUE
6045,City,196,Trip Completed,15-07-2016 13:19,15-07-2016 14:00,15-07-2016,13,Friday,TRUE
6735,Airport,196,Trip Completed,15-07-2016 23:35,16-07-2016 00:11,15-07-2016,23,Friday,TRUE
335,City,197,Trip Completed,11-07-2016 07:39,11-07-2016 08:23,11-07-2016,7,Monday,TRUE
558,City,197,Trip Completed,11-07-2016 10:15,11-07-2016 11:12,11-07-2016,10,Monday,TRUE
844,City,197,Trip Completed,11-07-2016 17:38,11-07-2016 18:48,11-07-2016,17,Monday,TRUE
1186,City,197,Trip Completed,11-07-2016 21:05,11-07-2016 22:16,11-07-2016,21,Monday,TRUE
1705,City,197,Trip Completed,12-07-2016 08:08,12-07-2016 09:00,12-07-2016,8,Tuesday,TRUE
2469,Airport,197,Trip Completed,12-07-2016 20:43,12-07-2016 21:35,12-07-2016,20,Tuesday,TRUE
2975,Airport,197,Trip Completed,13-07-2016 06:53,13-07-2016 08:04,13-07-2016,6,Wednesday,TRUE
3641,City,197,Trip Completed,13-07-2016 19:04,13-07-2016 20:04,13-07-2016,19,Wednesday,TRUE
4476,Airport,197,Trip Completed,14-07-2016 08:50,14-07-2016 09:38,14-07-2016,8,Thursday,TRUE
4969,City,197,Trip Completed,14-07-2016 18:41,14-07-2016 19:09,14-07-2016,18,Thursday,TRUE
5737,City,197,Trip Completed,15-07-2016 07:49,15-07-2016 08:58,15-07-2016,7,Friday,TRUE
6102,City,197,Trip Completed,15-07-2016 14:57,15-07-2016 15:30,15-07-2016,14,Friday,TRUE
6721,City,197,Trip Completed,15-07-2016 23:23,16-07-2016 00:18,15-07-2016,23,Friday,TRUE
11,City,198,Trip Completed,11-07-2016 01:00,11-07-2016 01:53,11-07-2016,1,Monday,TRUE
519,City,198,Trip Completed,11-07-2016 09:43,11-07-2016 10:54,11-07-2016,9,Monday,TRUE
1994,Airport,198,Trip Completed,12-07-2016 12:49,12-07-2016 13:48,12-07-2016,12,Tuesday,TRUE
2483,Airport,198,Trip Completed,12-07-2016 20:46,12-07-2016 21:53,12-07-2016,20,Tuesday,TRUE
2635,City,198,Trip Completed,12-07-2016 22:26,12-07-2016 23:33,12-07-2016,22,Tuesday,TRUE
3545,City,198,Trip Completed,13-07-2016 18:00,13-07-2016 18:38,13-07-2016,18,Wednesday,TRUE
4730,City,198,Trip Completed,14-07-2016 14:12,14-07-2016 15:25,14-07-2016,14,Thursday,TRUE
4976,Airport,198,Trip Completed,14-07-2016 18:46,14-07-2016 19:33,14-07-2016,18,Thursday,TRUE
5789,Airport,198,Trip Completed,15-07-2016 08:32,15-07-2016 09:15,15-07-2016,8,Friday,TRUE
6030,Airport,198,Trip Completed,15-07-2016 12:54,15-07-2016 14:03,15-07-2016,12,Friday,TRUE
6616,Airport,198,Trip Completed,15-07-2016 21:51,15-07-2016 22:20,15-07-2016,21,Friday,TRUE
165,Airport,199,Trip Completed,11-07-2016 05:39,11-07-2016 06:11,11-07-2016,5,Monday,TRUE
1706,City,199,Trip Completed,12-07-2016 08:11,12-07-2016 09:12,12-07-2016,8,Tuesday,TRUE
1821,Airport,199,Trip Completed,12-07-2016 09:31,12-07-2016 10:36,12-07-2016,9,Tuesday,TRUE
2629,City,199,Trip Completed,12-07-2016 22:13,12-07-2016 22:51,12-07-2016,22,Tuesday,TRUE
5227,Airport,199,Trip Completed,14-07-2016 21:02,14-07-2016 22:19,14-07-2016,21,Thursday,TRUE
5374,City,199,Trip Completed,14-07-2016 23:40,15-07-2016 00:46,14-07-2016,23,Thursday,TRUE
5823,City,199,Trip Completed,15-07-2016 08:56,15-07-2016 10:07,15-07-2016,8,Friday,TRUE
6007,City,199,Trip Completed,15-07-2016 12:15,15-07-2016 13:03,15-07-2016,12,Friday,TRUE
6736,Airport,199,Trip Completed,15-07-2016 23:36,16-07-2016 00:20,15-07-2016,23,Friday,TRUE
590,City,02-01-2001,Trip Completed,11-07-2016 11:20,11-07-2016 12:10,11-07-2016,11,Monday,TRUE
779,Airport,02-01-2001,Trip Completed,11-07-2016 16:40,11-07-2016 17:14,11-07-2016,16,Monday,TRUE
1085,City,02-01-2001,Trip Completed,11-07-2016 20:03,11-07-2016 20:58,11-07-2016,20,Monday,TRUE
1435,City,02-01-2001,Trip Completed,12-07-2016 04:46,12-07-2016 05:55,12-07-2016,4,Tuesday,TRUE
2007,City,02-01-2001,Trip Completed,12-07-2016 13:24,12-07-2016 14:24,12-07-2016,13,Tuesday,TRUE
2381,City,02-01-2001,Trip Completed,12-07-2016 19:41,12-07-2016 20:53,12-07-2016,19,Tuesday,TRUE
2912,Airport,02-01-2001,Trip Completed,13-07-2016 06:13,13-07-2016 06:47,13-07-2016,6,Wednesday,TRUE
3453,Airport,02-01-2001,Trip Completed,13-07-2016 16:56,13-07-2016 18:07,13-07-2016,16,Wednesday,TRUE
4180,Airport,02-01-2001,Trip Completed,14-07-2016 05:18,14-07-2016 05:52,14-07-2016,5,Thursday,TRUE
5122,City,02-01-2001,Trip Completed,14-07-2016 20:04,14-07-2016 20:53,14-07-2016,20,Thursday,TRUE
5531,Airport,02-01-2001,Trip Completed,15-07-2016 05:23,15-07-2016 06:26,15-07-2016,5,Friday,TRUE
6582,City,02-01-2001,Trip Completed,15-07-2016 21:22,15-07-2016 22:06,15-07-2016,21,Friday,TRUE
406,Airport,02-Nov,Trip Completed,11-07-2016 08:36,11-07-2016 09:34,11-07-2016,8,Monday,TRUE
740,Airport,02-Nov,Trip Completed,11-07-2016 15:35,11-07-2016 16:15,11-07-2016,15,Monday,TRUE
1312,City,02-Nov,Trip Completed,11-07-2016 22:48,11-07-2016 23:37,11-07-2016,22,Monday,TRUE
1540,Airport,02-Nov,Trip Completed,12-07-2016 06:04,12-07-2016 06:55,12-07-2016,6,Tuesday,TRUE
1962,City,02-Nov,Trip Completed,12-07-2016 11:59,12-07-2016 13:01,12-07-2016,11,Tuesday,TRUE
2173,Airport,02-Nov,Trip Completed,12-07-2016 17:34,12-07-2016 18:33,12-07-2016,17,Tuesday,TRUE
3375,City,02-Nov,Trip Completed,13-07-2016 14:12,13-07-2016 14:55,13-07-2016,14,Wednesday,TRUE
3540,City,02-Nov,Trip Completed,13-07-2016 17:58,13-07-2016 18:29,13-07-2016,17,Wednesday,TRUE
4671,City,02-Nov,Trip Completed,14-07-2016 12:29,14-07-2016 13:28,14-07-2016,12,Thursday,TRUE
5336,Airport,02-Nov,Trip Completed,14-07-2016 22:25,14-07-2016 23:41,14-07-2016,22,Thursday,TRUE
5734,City,02-Nov,Trip Completed,15-07-2016 07:44,15-07-2016 08:53,15-07-2016,7,Friday,TRUE
197,City,02-Dec,Trip Completed,11-07-2016 06:00,11-07-2016 06:49,11-07-2016,6,Monday,TRUE
819,Airport,02-Dec,Trip Completed,11-07-2016 17:29,11-07-2016 18:12,11-07-2016,17,Monday,TRUE
1527,Airport,02-Dec,Trip Completed,12-07-2016 05:52,12-07-2016 07:07,12-07-2016,5,Tuesday,TRUE
3229,Airport,02-Dec,Trip Completed,13-07-2016 09:54,13-07-2016 11:06,13-07-2016,9,Wednesday,TRUE
4638,City,02-Dec,Trip Completed,14-07-2016 11:38,14-07-2016 12:38,14-07-2016,11,Thursday,TRUE
5075,City,02-Dec,Trip Completed,14-07-2016 19:45,14-07-2016 20:25,14-07-2016,19,Thursday,TRUE
5455,City,02-Dec,Trip Completed,15-07-2016 03:47,15-07-2016 04:53,15-07-2016,3,Friday,TRUE
5738,City,02-Dec,Trip Completed,15-07-2016 07:53,15-07-2016 08:20,15-07-2016,7,Friday,TRUE
6167,Airport,02-Dec,Trip Completed,15-07-2016 16:43,15-07-2016 17:24,15-07-2016,16,Friday,TRUE
220,Airport,Feb-13,Trip Completed,11-07-2016 06:11,11-07-2016 06:55,11-07-2016,6,Monday,TRUE
909,Airport,Feb-13,Trip Completed,11-07-2016 18:16,11-07-2016 19:07,11-07-2016,18,Monday,TRUE
1306,Airport,Feb-13,Trip Completed,11-07-2016 22:39,11-07-2016 23:46,11-07-2016,22,Monday,TRUE
2998,City,Feb-13,Trip Completed,13-07-2016 07:16,13-07-2016 07:45,13-07-2016,7,Wednesday,TRUE
3415,City,Feb-13,Trip Completed,13-07-2016 15:28,13-07-2016 16:37,13-07-2016,15,Wednesday,TRUE
3789,City,Feb-13,Trip Completed,13-07-2016 20:49,13-07-2016 21:41,13-07-2016,20,Wednesday,TRUE
4227,Airport,Feb-13,Trip Completed,14-07-2016 05:49,14-07-2016 06:53,14-07-2016,5,Thursday,TRUE
6490,City,Feb-13,Trip Completed,15-07-2016 20:29,15-07-2016 21:17,15-07-2016,20,Friday,TRUE
6712,Airport,Feb-13,Trip Completed,15-07-2016 23:02,15-07-2016 23:43,15-07-2016,23,Friday,TRUE
583,Airport,Feb-14,Trip Completed,11-07-2016 11:08,11-07-2016 11:58,11-07-2016,11,Monday,TRUE
772,City,Feb-14,Trip Completed,11-07-2016 16:25,11-07-2016 17:36,11-07-2016,16,Monday,TRUE
1142,City,Feb-14,Trip Completed,11-07-2016 20:42,11-07-2016 21:40,11-07-2016,20,Monday,TRUE
1436,City,Feb-14,Trip Completed,12-07-2016 04:46,12-07-2016 05:22,12-07-2016,4,Tuesday,TRUE
1986,City,Feb-14,Trip Completed,12-07-2016 12:32,12-07-2016 13:05,12-07-2016,12,Tuesday,TRUE
2508,Airport,Feb-14,Trip Completed,12-07-2016 21:04,12-07-2016 22:00,12-07-2016,21,Tuesday,TRUE
